State,Year,Category,SubCat,Value
Tennessee,2016,TotalIncome,Income,28456.32771
Tennessee,2016,Expenditure,Income Tax,3533.41792
Tennessee,2016,Expenditure,Other,1747.984044
Tennessee,2016,HP,Housing Prices,190500.1576
Tennessee,2017,TotalIncome,Income,29145.02178
Tennessee,2017,Expenditure,Income Tax,3285.482456
Tennessee,2017,Expenditure,Other,1609.796431
Tennessee,2017,HP,Housing Prices,204230.8869
Tennessee,2018,TotalIncome,Income,31989.62457
Tennessee,2018,Expenditure,Income Tax,3948.653642
Tennessee,2018,Expenditure,Other,1652.546108
Tennessee,2018,HP,Housing Prices,196643.9369
Tennessee,2019,TotalIncome,Income,30937.76947
Tennessee,2019,Expenditure,Income Tax,7250.464214
Tennessee,2019,Expenditure,Other,2477.21328
Tennessee,2019,HP,Housing Prices,223853.547
Tennessee,2020,TotalIncome,Income,33735.91384
Tennessee,2020,Expenditure,Income Tax,9870.829096
Tennessee,2020,Expenditure,Other,2802.225282
Tennessee,2020,HP,Housing Prices,260853.1028
Tennessee,2021,TotalIncome,Income,31758.42719
Tennessee,2021,Expenditure,Income Tax,3440.101711
Tennessee,2021,Expenditure,Other,2464.898289
Tennessee,2021,HP,Housing Prices,265060.8139
Texas,2012,TotalIncome,Income,24082.60574
Texas,2012,Expenditure,Income Tax,2391.431483
Texas,2012,Expenditure,Other,1242.225048
Texas,2012,HP,Housing Prices,158308.9914
Texas,2013,TotalIncome,Income,23968.40638
Texas,2013,Expenditure,Income Tax,2140.859625
Texas,2013,Expenditure,Other,1231.478039
Texas,2013,HP,Housing Prices,150921.6216
Texas,2014,TotalIncome,Income,26283.51769
Texas,2014,Expenditure,Income Tax,3217.44941
Texas,2014,Expenditure,Other,1538.676909
Texas,2014,HP,Housing Prices,168981.2055
Texas,2015,TotalIncome,Income,26205.759
Texas,2015,Expenditure,Income Tax,3082.138301
Texas,2015,Expenditure,Other,1445.229856
Texas,2015,HP,Housing Prices,174577.0259
Texas,2016,TotalIncome,Income,28144.45599
Texas,2016,Expenditure,Income Tax,3627.867831
Texas,2016,Expenditure,Other,1390.280954
Texas,2016,HP,Housing Prices,192712.4326
Texas,2017,TotalIncome,Income,28993.71866
Texas,2017,Expenditure,Income Tax,3336.318442
Texas,2017,Expenditure,Other,1687.31718
Texas,2017,HP,Housing Prices,203647.3965
Texas,2018,TotalIncome,Income,29244.87102
Texas,2018,Expenditure,Income Tax,3285.870935
Texas,2018,Expenditure,Other,1686.835425
Texas,2018,HP,Housing Prices,210274.2296
Texas,2019,TotalIncome,Income,30994.31548
Texas,2019,Expenditure,Income Tax,8322.55261
Texas,2019,Expenditure,Other,2574.176179
Texas,2019,HP,Housing Prices,227043.7396
Texas,2020,TotalIncome,Income,35210.87427
Texas,2020,Expenditure,Income Tax,10986.40744
Texas,2020,Expenditure,Other,2772.137272
Texas,2020,HP,Housing Prices,229449.9455
Texas,2021,TotalIncome,Income,34410.73583
Texas,2021,Expenditure,Income Tax,5734.754323
Texas,2021,Expenditure,Other,2596.956522
Texas,2021,HP,Housing Prices,263684.8512
Utah,2012,TotalIncome,Income,22587.16994
Utah,2012,Expenditure,Income Tax,2878.064791
Utah,2012,Expenditure,Other,1392.948167
Utah,2012,HP,Housing Prices,244919.4489
Utah,2013,TotalIncome,Income,22667.3417
Utah,2013,Expenditure,Income Tax,2683.760055
Utah,2013,Expenditure,Other,1387.470608
Utah,2013,HP,Housing Prices,262698.6181
Utah,2014,TotalIncome,Income,23435.66791
Utah,2014,Expenditure,Income Tax,3098.871128
Utah,2014,Expenditure,Other,1619.560099
Utah,2014,HP,Housing Prices,265091.0285
Utah,2015,TotalIncome,Income,24031.45433
Utah,2015,Expenditure,Income Tax,3367.372767
Utah,2015,Expenditure,Other,1593.848332
Utah,2015,HP,Housing Prices,247853.8713
Utah,2016,TotalIncome,Income,25197.53961
Utah,2016,Expenditure,Income Tax,3962.776623
Utah,2016,Expenditure,Other,1655.93474
Utah,2016,HP,Housing Prices,266392.1187
Utah,2017,TotalIncome,Income,29753.68591
Utah,2017,Expenditure,Income Tax,4853.588715
Utah,2017,Expenditure,Other,1689.006197
Utah,2017,HP,Housing Prices,296263.2152
Utah,2018,TotalIncome,Income,29659.93411
Utah,2018,Expenditure,Income Tax,4691.186424
Utah,2018,Expenditure,Other,1830.722848
Utah,2018,HP,Housing Prices,306738.0685
Utah,2019,TotalIncome,Income,29761.30463
Utah,2019,Expenditure,Income Tax,14515.89562
Utah,2019,Expenditure,Other,2397.027693
Utah,2019,HP,Housing Prices,333412.5869
Utah,2020,TotalIncome,Income,35403.01147
Utah,2020,Expenditure,Income Tax,16886.73827
Utah,2020,Expenditure,Other,2985.239138
Utah,2020,HP,Housing Prices,367720.6682
Utah,2021,TotalIncome,Income,34663.36553
Utah,2021,Expenditure,Income Tax,13799.59522
Utah,2021,Expenditure,Other,2575.237543
Utah,2021,HP,Housing Prices,439820.5969
Vermont,2012,TotalIncome,Income,26844.52337
Vermont,2012,Expenditure,Income Tax,3263.367582
Vermont,2012,Expenditure,Other,1419.504451
Vermont,2012,HP,Housing Prices,241772.0412
Vermont,2013,TotalIncome,Income,28642.8785
Vermont,2013,Expenditure,Income Tax,3484.145084
Vermont,2013,Expenditure,Other,1620.452438
Vermont,2013,HP,Housing Prices,238739.8733
Vermont,2014,TotalIncome,Income,31346.38433
Vermont,2014,Expenditure,Income Tax,4374.450249
Vermont,2014,Expenditure,Other,2048.830846
Vermont,2014,HP,Housing Prices,229368.4295
Vermont,2015,TotalIncome,Income,32028.24794
Vermont,2015,Expenditure,Income Tax,4595.668109
Vermont,2015,Expenditure,Other,1649.657291
Vermont,2015,HP,Housing Prices,257994.7935
Vermont,2016,TotalIncome,Income,33467.05894
Vermont,2016,Expenditure,Income Tax,5415.497624
Vermont,2016,Expenditure,Other,1589.813688
Vermont,2016,HP,Housing Prices,242129.066
Vermont,2017,TotalIncome,Income,35232.91963
Vermont,2017,Expenditure,Income Tax,5511.938363
Vermont,2017,Expenditure,Other,1847.706114
Vermont,2017,HP,Housing Prices,246103.6938
Vermont,2018,TotalIncome,Income,36472.7748
Vermont,2018,Expenditure,Income Tax,5865.047571
Vermont,2018,Expenditure,Other,2312.606275
Vermont,2018,HP,Housing Prices,255204.9832
Vermont,2019,TotalIncome,Income,35772.63527
Vermont,2019,Expenditure,Income Tax,12443.6401
Vermont,2019,Expenditure,Other,3272.143478
Vermont,2019,HP,Housing Prices,281473.3645
Vermont,2020,TotalIncome,Income,41830.01178
Vermont,2020,Expenditure,Income Tax,15476.97027
Vermont,2020,Expenditure,Other,3514.702187
Vermont,2020,HP,Housing Prices,285353.4088
Vermont,2021,TotalIncome,Income,43651.21808
Vermont,2021,Expenditure,Income Tax,14805.01209
Vermont,2021,Expenditure,Other,3499.460326
Vermont,2021,HP,Housing Prices,305318.8889
Virginia,2012,TotalIncome,Income,29946.81993
Virginia,2012,Expenditure,Income Tax,4701.856399
Virginia,2012,Expenditure,Other,1483.670895
Virginia,2012,HP,Housing Prices,303284.4053
Virginia,2013,TotalIncome,Income,32477.20157
Virginia,2013,Expenditure,Income Tax,5328.987503
Virginia,2013,Expenditure,Other,1715.14418
Virginia,2013,HP,Housing Prices,329705.2646
Virginia,2014,TotalIncome,Income,33262.96996
Virginia,2014,Expenditure,Income Tax,5339.223715
Virginia,2014,Expenditure,Other,1764.229249
Virginia,2014,HP,Housing Prices,316462.7464
Virginia,2015,TotalIncome,Income,33493.59625
Virginia,2015,Expenditure,Income Tax,5536.037759
Virginia,2015,Expenditure,Other,1778.221866
Virginia,2015,HP,Housing Prices,344672.4815
Virginia,2016,TotalIncome,Income,33492.47553
Virginia,2016,Expenditure,Income Tax,5876.129212
Virginia,2016,Expenditure,Other,1753.915031
Virginia,2016,HP,Housing Prices,333765.8674
Virginia,2017,TotalIncome,Income,35432.84518
Virginia,2017,Expenditure,Income Tax,5984.679376
Virginia,2017,Expenditure,Other,2056.687464
Virginia,2017,HP,Housing Prices,327650.0265
Virginia,2018,TotalIncome,Income,36626.40548
Virginia,2018,Expenditure,Income Tax,6038.884708
Virginia,2018,Expenditure,Other,1822.586093
Virginia,2018,HP,Housing Prices,353693.4042
Virginia,2019,TotalIncome,Income,40269.7227
Virginia,2019,Expenditure,Income Tax,18536.46079
Virginia,2019,Expenditure,Other,2696.761468
Virginia,2019,HP,Housing Prices,364110.6827
Virginia,2020,TotalIncome,Income,44861.86368
Virginia,2020,Expenditure,Income Tax,23945.79701
Virginia,2020,Expenditure,Other,3151.743284
Virginia,2020,HP,Housing Prices,384673.6291
Virginia,2021,TotalIncome,Income,44342.16767
Virginia,2021,Expenditure,Income Tax,18151.05652
Virginia,2021,Expenditure,Other,3354.194822
Virginia,2021,HP,Housing Prices,414517.0521
Washington,2012,TotalIncome,Income,28522.32022
Washington,2012,Expenditure,Income Tax,3077.235367
Washington,2012,Expenditure,Other,1567.799319
Washington,2012,HP,Housing Prices,293454.0137
Washington,2013,TotalIncome,Income,29703.44
Washington,2013,Expenditure,Income Tax,3151.914483
Washington,2013,Expenditure,Other,1446.659862
Washington,2013,HP,Housing Prices,299060.5899
Washington,2014,TotalIncome,Income,31206.70711
Washington,2014,Expenditure,Income Tax,4170.693241
Washington,2014,Expenditure,Other,1499.967938
Washington,2014,HP,Housing Prices,301862.6156
Washington,2015,TotalIncome,Income,30126.14964
Washington,2015,Expenditure,Income Tax,3809.863464
Washington,2015,Expenditure,Other,1747.875691
Washington,2015,HP,Housing Prices,343363.283
Washington,2016,TotalIncome,Income,32470.87981
Washington,2016,Expenditure,Income Tax,4392.130829
Washington,2016,Expenditure,Other,1643.581221
Washington,2016,HP,Housing Prices,389170.7404
Washington,2017,TotalIncome,Income,34528.28555
Washington,2017,Expenditure,Income Tax,4440.202703
Washington,2017,Expenditure,Other,1538.153055
Washington,2017,HP,Housing Prices,411770.9616
Washington,2018,TotalIncome,Income,37394.37068
Washington,2018,Expenditure,Income Tax,5143.258345
Washington,2018,Expenditure,Other,1471.109434
Washington,2018,HP,Housing Prices,403151.5667
Washington,2019,TotalIncome,Income,39246.49812
Washington,2019,Expenditure,Income Tax,13118.97972
Washington,2019,Expenditure,Other,2597.84787
Washington,2019,HP,Housing Prices,448017.6862
Washington,2020,TotalIncome,Income,42438.69709
Washington,2020,Expenditure,Income Tax,14242.92955
Washington,2020,Expenditure,Other,2700.586936
Washington,2020,HP,Housing Prices,442175.727
Washington,2021,TotalIncome,Income,42221.29919
Washington,2021,Expenditure,Income Tax,9313.346491
Washington,2021,Expenditure,Other,2693.706767
Washington,2021,HP,Housing Prices,534180.6247
West Virginia,2012,TotalIncome,Income,22540.54673
West Virginia,2012,Expenditure,Income Tax,2677.00603
West Virginia,2012,Expenditure,Other,1471.506533
West Virginia,2012,HP,Housing Prices,134301.3333
West Virginia,2013,TotalIncome,Income,23283.73047
West Virginia,2013,Expenditure,Income Tax,2919.806502
West Virginia,2013,Expenditure,Other,1389.094913
West Virginia,2013,HP,Housing Prices,143785.241
West Virginia,2014,TotalIncome,Income,27995.79831
West Virginia,2014,Expenditure,Income Tax,4685.123729
West Virginia,2014,Expenditure,Other,1614.657627
West Virginia,2014,HP,Housing Prices,140140.7262
West Virginia,2015,TotalIncome,Income,23821.37231
West Virginia,2015,Expenditure,Income Tax,3226.543557
West Virginia,2015,Expenditure,Other,1387.938059
West Virginia,2015,HP,Housing Prices,150920.9086
West Virginia,2016,TotalIncome,Income,25194.25363
West Virginia,2016,Expenditure,Income Tax,3597.222349
West Virginia,2016,Expenditure,Other,1520.356554
West Virginia,2016,HP,Housing Prices,155371.5032
West Virginia,2017,TotalIncome,Income,25381.31164
West Virginia,2017,Expenditure,Income Tax,3453.048938
West Virginia,2017,Expenditure,Other,1294.855875
West Virginia,2017,HP,Housing Prices,156358.2506
West Virginia,2018,TotalIncome,Income,25803.15808
West Virginia,2018,Expenditure,Income Tax,3400.126171
West Virginia,2018,Expenditure,Other,1527.978044
West Virginia,2018,HP,Housing Prices,152569.4998
West Virginia,2019,TotalIncome,Income,27106.97052
West Virginia,2019,Expenditure,Income Tax,9281.516763
West Virginia,2019,Expenditure,Other,2321.923699
West Virginia,2019,HP,Housing Prices,184562.1052
West Virginia,2020,TotalIncome,Income,30356.38713
West Virginia,2020,Expenditure,Income Tax,10450.85169
West Virginia,2020,Expenditure,Other,2621.0996
West Virginia,2020,HP,Housing Prices,185833.358
West Virginia,2021,TotalIncome,Income,30954.82437
West Virginia,2021,Expenditure,Income Tax,6559.950712
West Virginia,2021,Expenditure,Other,2518.364804
West Virginia,2021,HP,Housing Prices,196134.0358
Wisconsin,2012,TotalIncome,Income,25959.40764
Wisconsin,2012,Expenditure,Income Tax,3372.685675
Wisconsin,2012,Expenditure,Other,1589.91869
Wisconsin,2012,HP,Housing Prices,196156.1601
Wisconsin,2013,TotalIncome,Income,27422.36669
Wisconsin,2013,Expenditure,Income Tax,3643.17534
Wisconsin,2013,Expenditure,Other,1724.061382
Wisconsin,2013,HP,Housing Prices,211070.8426
Wisconsin,2014,TotalIncome,Income,28048.88049
Wisconsin,2014,Expenditure,Income Tax,4156.389279
Wisconsin,2014,Expenditure,Other,1870.927065
Wisconsin,2014,HP,Housing Prices,207018.0217
Wisconsin,2015,TotalIncome,Income,29933.54029
Wisconsin,2015,Expenditure,Income Tax,4831.962806
Wisconsin,2015,Expenditure,Other,1889.94584
Wisconsin,2015,HP,Housing Prices,210658.3223
Wisconsin,2016,TotalIncome,Income,28893.5269
Wisconsin,2016,Expenditure,Income Tax,4241.099958
Wisconsin,2016,Expenditure,Other,1962.573062
Wisconsin,2016,HP,Housing Prices,197718.7813
Wisconsin,2017,TotalIncome,Income,30991.21159
Wisconsin,2017,Expenditure,Income Tax,4708.367288
Wisconsin,2017,Expenditure,Other,1841.595031
Wisconsin,2017,HP,Housing Prices,205831.0938
Wisconsin,2018,TotalIncome,Income,32859.60566
Wisconsin,2018,Expenditure,Income Tax,4972.982135
Wisconsin,2018,Expenditure,Other,1757.279739
Wisconsin,2018,HP,Housing Prices,226882.0218
Wisconsin,2019,TotalIncome,Income,32591.76769
Wisconsin,2019,Expenditure,Income Tax,12670.11659
Wisconsin,2019,Expenditure,Other,3261.686026
Wisconsin,2019,HP,Housing Prices,227455.4741
Wisconsin,2020,TotalIncome,Income,36595.03489
Wisconsin,2020,Expenditure,Income Tax,16565.25221
Wisconsin,2020,Expenditure,Other,3196.886042
Wisconsin,2020,HP,Housing Prices,241158.5194
Wisconsin,2021,TotalIncome,Income,38000.17776
Wisconsin,2021,Expenditure,Income Tax,11928.83993
Wisconsin,2021,Expenditure,Other,3214.315496
Wisconsin,2021,HP,Housing Prices,258757.7655
Wyoming,2012,TotalIncome,Income,25662.51274
Wyoming,2012,Expenditure,Income Tax,2219.052872
Wyoming,2012,Expenditure,Other,1918.701788
Wyoming,2012,HP,Housing Prices,209118.3616
Wyoming,2013,TotalIncome,Income,27157.29216
Wyoming,2013,Expenditure,Income Tax,2454.545882
Wyoming,2013,Expenditure,Other,1869.523137
Wyoming,2013,HP,Housing Prices,187650.5374
Wyoming,2014,TotalIncome,Income,30157.71028
Wyoming,2014,Expenditure,Income Tax,3827.570093
Wyoming,2014,Expenditure,Other,1998.603471
Wyoming,2014,HP,Housing Prices,188205.7706
Wyoming,2015,TotalIncome,Income,29766.6953
Wyoming,2015,Expenditure,Income Tax,3670.752836
Wyoming,2015,Expenditure,Other,1916.213533
Wyoming,2015,HP,Housing Prices,203735.9534
Wyoming,2016,TotalIncome,Income,30249.23665
Wyoming,2016,Expenditure,Income Tax,4047.752023
Wyoming,2016,Expenditure,Other,1956.446197
Wyoming,2016,HP,Housing Prices,231835.0228
Wyoming,2017,TotalIncome,Income,28303.50787
Wyoming,2017,Expenditure,Income Tax,2834.445277
Wyoming,2017,Expenditure,Other,1952.752624
Wyoming,2017,HP,Housing Prices,222031.3172
Wyoming,2018,TotalIncome,Income,29153.08044
Wyoming,2018,Expenditure,Income Tax,3000.209882
Wyoming,2018,Expenditure,Other,2491.446713
Wyoming,2018,HP,Housing Prices,232737.5438
Wyoming,2019,TotalIncome,Income,31967.86567
Wyoming,2019,Expenditure,Income Tax,7428.806008
Wyoming,2019,Expenditure,Other,3209.340008
Wyoming,2019,HP,Housing Prices,298667.94
Wyoming,2020,TotalIncome,Income,34245.78453
Wyoming,2020,Expenditure,Income Tax,8412.18232
Wyoming,2020,Expenditure,Other,3113.35267
Wyoming,2020,HP,Housing Prices,281924.5384
Wyoming,2021,TotalIncome,Income,32860.851
Wyoming,2021,Expenditure,Income Tax,2518.162074
Wyoming,2021,Expenditure,Other,3322.009341
Wyoming,2021,HP,Housing Prices,316281.78
Alabama,0,TotalIncome,Income,27180.72306
Alabama,0,Expenditure,Income Tax,5133.522389
Alabama,0,Expenditure,Other,1707.122353
Alabama,0,HP,Housing Prices,174554.5979
Alaska,0,TotalIncome,Income,32423.83311
Alaska,0,Expenditure,Income Tax,5170.10235
Alaska,0,Expenditure,Other,1866.294684
Alaska,0,HP,Housing Prices,292714.5034
Arizona,0,TotalIncome,Income,28381.30138
Arizona,0,Expenditure,Income Tax,5323.760991
Arizona,0,Expenditure,Other,1759.073641
Arizona,0,HP,Housing Prices,244346.9026
Arkansas,0,TotalIncome,Income,25758.00407
Arkansas,0,Expenditure,Income Tax,4982.94561
Arkansas,0,Expenditure,Other,1784.275813
Arkansas,0,HP,Housing Prices,159650.4554
California,0,TotalIncome,Income,32362.65473
California,0,Expenditure,Income Tax,7995.799799
California,0,Expenditure,Other,1638.693281
California,0,HP,Housing Prices,541082.7165
Colorado,0,TotalIncome,Income,36185.54378
Colorado,0,Expenditure,Income Tax,9074.910167
Colorado,0,Expenditure,Other,2287.287189
Colorado,0,HP,Housing Prices,359894.1178
Connecticut,0,TotalIncome,Income,39297.82877
Connecticut,0,Expenditure,Income Tax,11306.28745
Connecticut,0,Expenditure,Other,2438.603384
Connecticut,0,HP,Housing Prices,380962.8143
Delaware,0,TotalIncome,Income,32212.27289
Delaware,0,Expenditure,Income Tax,7422.352887
Delaware,0,Expenditure,Other,2010.325033
Delaware,0,HP,Housing Prices,258676.4455
District of Columbia,0,TotalIncome,Income,53559.61376
District of Columbia,0,Expenditure,Income Tax,17385.9116
District of Columbia,0,Expenditure,Other,2107.934604
District of Columbia,0,HP,Housing Prices,666732.2236
Florida,0,TotalIncome,Income,29546.26881
Florida,0,Expenditure,Income Tax,4407.94629
Florida,0,Expenditure,Other,1790.17479
Florida,0,HP,Housing Prices,244517.7651
Georgia,0,TotalIncome,Income,28614.95617
Georgia,0,Expenditure,Income Tax,6361.144823
Georgia,0,Expenditure,Other,1678.18255
Georgia,0,HP,Housing Prices,207296.9715
Hawaii,0,TotalIncome,Income,33015.87264
Hawaii,0,Expenditure,Income Tax,8478.40925
Hawaii,0,Expenditure,Other,1526.055143
Hawaii,0,HP,Housing Prices,540867.3002
Idaho,0,TotalIncome,Income,26481.4501
Idaho,0,Expenditure,Income Tax,5154.780759
Idaho,0,Expenditure,Other,2033.776382
Idaho,0,HP,Housing Prices,238083.4218
Illinois,0,TotalIncome,Income,34034.93874
Illinois,0,Expenditure,Income Tax,9233.456229
Illinois,0,Expenditure,Other,2146.433043
Illinois,0,HP,Housing Prices,246108.271
Indiana,0,TotalIncome,Income,28592.57375
Indiana,0,Expenditure,Income Tax,6394.804237
Indiana,0,Expenditure,Other,2048.113544
Indiana,0,HP,Housing Prices,181299.7586
Iowa,0,TotalIncome,Income,30532.3343
Iowa,0,Expenditure,Income Tax,6474.660786
Iowa,0,Expenditure,Other,2088.679977
Iowa,0,HP,Housing Prices,178908.5271
Kansas,0,TotalIncome,Income,30130.6467
Kansas,0,Expenditure,Income Tax,6650.362316
Kansas,0,Expenditure,Other,2023.67131
Kansas,0,HP,Housing Prices,185595.8797
Kentucky,0,TotalIncome,Income,26917.97084
Kentucky,0,Expenditure,Income Tax,5683.379674
Kentucky,0,Expenditure,Other,1611.985361
Kentucky,0,HP,Housing Prices,171705.3421
Louisiana,0,TotalIncome,Income,26291.6458
Louisiana,0,Expenditure,Income Tax,4530.652039
Louisiana,0,Expenditure,Other,1706.39334
Louisiana,0,HP,Housing Prices,185777.8403
Maine,0,TotalIncome,Income,30669.99654
Maine,0,Expenditure,Income Tax,5817.491862
Maine,0,Expenditure,Other,2142.299207
Maine,0,HP,Housing Prices,217553.2099
Maryland,0,TotalIncome,Income,39689.81192
Maryland,0,Expenditure,Income Tax,12327.85615
Maryland,0,Expenditure,Other,2156.697868
Maryland,0,HP,Housing Prices,366399.2409
Massachusetts,0,TotalIncome,Income,39743.63766
Massachusetts,0,Expenditure,Income Tax,12026.57607
Massachusetts,0,Expenditure,Other,2287.895805
Massachusetts,0,HP,Housing Prices,444843.8385
Michigan,0,TotalIncome,Income,31729.16121
Michigan,0,Expenditure,Income Tax,7541.410954
Michigan,0,Expenditure,Other,1854.990617
Michigan,0,HP,Housing Prices,184144.8729
Minnesota,0,TotalIncome,Income,35135.17493
Minnesota,0,Expenditure,Income Tax,9301.266518
Minnesota,0,Expenditure,Other,2323.685664
Minnesota,0,HP,Housing Prices,252932.3308
Mississippi,0,TotalIncome,Income,23597.91901
Mississippi,0,Expenditure,Income Tax,3755.420011
Mississippi,0,Expenditure,Other,1574.071799
Mississippi,0,HP,Housing Prices,134554.8906
Missouri,0,TotalIncome,Income,30157.79998
Missouri,0,Expenditure,Income Tax,6096.330611
Missouri,0,Expenditure,Other,2018.235826
Missouri,0,HP,Housing Prices,193035.2769
Montana,0,TotalIncome,Income,28909.67807
Montana,0,Expenditure,Income Tax,5702.662229
Montana,0,Expenditure,Other,2014.876752
Montana,0,HP,Housing Prices,270413.971
Nebraska,0,TotalIncome,Income,30471.28345
Nebraska,0,Expenditure,Income Tax,6306.907035
Nebraska,0,Expenditure,Other,2214.36469
Nebraska,0,HP,Housing Prices,180462.966
Nevada,0,TotalIncome,Income,28346.40925
Nevada,0,Expenditure,Income Tax,4092.459244
Nevada,0,Expenditure,Other,1724.963785
Nevada,0,HP,Housing Prices,264127.1189
New Hampshire,0,TotalIncome,Income,37795.36634
New Hampshire,0,Expenditure,Income Tax,7273.748407
New Hampshire,0,Expenditure,Other,2534.225151
New Hampshire,0,HP,Housing Prices,304720.8235
New Jersey,0,TotalIncome,Income,38140.90351
New Jersey,0,Expenditure,Income Tax,11145.10716
New Jersey,0,Expenditure,Other,2260.829961
New Jersey,0,HP,Housing Prices,408071.8206
New Mexico,0,TotalIncome,Income,26703.79122
New Mexico,0,Expenditure,Income Tax,4372.030433
New Mexico,0,Expenditure,Other,1570.42003
New Mexico,0,HP,Housing Prices,199868.3809
New York,0,TotalIncome,Income,34381.42661
New York,0,Expenditure,Income Tax,9476.409161
New York,0,Expenditure,Other,1669.576206
New York,0,HP,Housing Prices,415789.2409
North Carolina,0,TotalIncome,Income,28707.29835
North Carolina,0,Expenditure,Income Tax,6099.772867
North Carolina,0,Expenditure,Other,1976.805439
North Carolina,0,HP,Housing Prices,204638.0412
North Dakota,0,TotalIncome,Income,32741.23727
North Dakota,0,Expenditure,Income Tax,5706.614502
North Dakota,0,Expenditure,Other,2243.423956
North Dakota,0,HP,Housing Prices,207628.9623
Ohio,0,TotalIncome,Income,29950.53
Ohio,0,Expenditure,Income Tax,5927.009574
Ohio,0,Expenditure,Other,2017.030009
Ohio,0,HP,Housing Prices,181302.2032
Oklahoma,0,TotalIncome,Income,27561.70008
Oklahoma,0,Expenditure,Income Tax,4846.53999
Oklahoma,0,Expenditure,Other,1749.319789
Oklahoma,0,HP,Housing Prices,163612.4867
Oregon,0,TotalIncome,Income,31703.97679
Oregon,0,Expenditure,Income Tax,8795.323999
Oregon,0,Expenditure,Other,2098.6866
Oregon,0,HP,Housing Prices,338964.736
Pennsylvania,0,TotalIncome,Income,32871.16261
Pennsylvania,0,Expenditure,Income Tax,7521.280624
Pennsylvania,0,Expenditure,Other,1980.368251
Pennsylvania,0,HP,Housing Prices,234471.7187
Rhode Island,0,TotalIncome,Income,34957.25199
Rhode Island,0,Expenditure,Income Tax,8141.411805
Rhode Island,0,Expenditure,Other,1942.16567
Rhode Island,0,HP,Housing Prices,309585.7786
South Carolina,0,TotalIncome,Income,28155.53574
South Carolina,0,Expenditure,Income Tax,5587.00838
South Carolina,0,Expenditure,Other,1866.34405
South Carolina,0,HP,Housing Prices,186930.0356
South Dakota,0,TotalIncome,Income,29642.19021
South Dakota,0,Expenditure,Income Tax,4320.86125
South Dakota,0,Expenditure,Other,2329.393394
South Dakota,0,HP,Housing Prices,186752.2704
Tennessee,0,TotalIncome,Income,28200.65687
Tennessee,0,Expenditure,Income Tax,4087.710239
Tennessee,0,Expenditure,Other,1906.472812
Tennessee,0,HP,Housing Prices,209911.5277
Texas,0,TotalIncome,Income,28753.92601
Texas,0,Expenditure,Income Tax,4612.56504
Texas,0,Expenditure,Other,1816.531338
Texas,0,HP,Housing Prices,197960.1439
Utah,0,TotalIncome,Income,27716.04751
Utah,0,Expenditure,Income Tax,7073.784961
Utah,0,Expenditure,Other,1912.699537
Utah,0,HP,Housing Prices,303091.0221
Vermont,0,TotalIncome,Income,34528.86526
Vermont,0,Expenditure,Income Tax,7523.573704
Vermont,0,Expenditure,Other,2277.48771
Vermont,0,HP,Housing Prices,258345.8543
Virginia,0,TotalIncome,Income,36420.6068
Virginia,0,Expenditure,Income Tax,9943.911299
Virginia,0,Expenditure,Other,2157.715435
Virginia,0,HP,Housing Prices,347253.556
Washington,0,TotalIncome,Income,34785.86474
Washington,0,Expenditure,Income Tax,6486.055419
Washington,0,Expenditure,Other,1890.728809
Washington,0,HP,Housing Prices,386620.7809
West Virginia,0,TotalIncome,Income,26243.83532
West Virginia,0,Expenditure,Income Tax,5025.119644
West Virginia,0,Expenditure,Other,1766.777571
West Virginia,0,HP,Housing Prices,159997.6962
Wisconsin,0,TotalIncome,Income,31129.55196
Wisconsin,0,Expenditure,Income Tax,7109.087121
Wisconsin,0,Expenditure,Other,2230.918837
Wisconsin,0,HP,Housing Prices,218270.7003
Wyoming,0,TotalIncome,Income,29952.45366
Wyoming,0,Expenditure,Income Tax,4041.347927
Wyoming,0,Expenditure,Other,2374.838948
Wyoming,0,HP,Housing Prices,237218.8765
